"App code","Mã ứng dụng"
"App code required.","Mã ứng dụng cần thiết."
"App does not exist.","Ứng dụng không tồn tại."
"App has been deleted.","Ứng dụng đã bị xóa."
"App has been saved.","Ứng dụng đã được lưu."
"App has been submitted.","Ứng dụng đã được đưa lên."
"App model not loaded.","Mô hình ứng dụng không được tải."
"App with specified code does not exist.","Ứng dụng với mã xác định không tồn tại."
"Appears in the info section of your app (example: Copyright 2010 – Your Company, Inc.)","Xuất hiện trong phần thông tin ứng dụng của bạn (ví dụ: Copyright 2010 – Your Company, Inc.)"
"Application","Ứng dụng"
"Application Key","Chìa khóa ứng dụng"
"Application Master Secret","Bảo mật chủ ứng dụng"
"Application Name","Tên ứng dụng"
"Application Secret","Bảo mật ứng dụng"
"Application doesn\'t exist.","Ứng dụng không tồn tại."
"Apply","Áp dụng"
"Applying Coupon Code","Áp dụng phiếu mua hàng"
"Applying Gift Card %@","Áp dụng phiếu quà tặng %@"
"Are you sure you want to cancel a message?","Bạn có muốn hủy bỏ thông điệp?"
"Are you sure you want to cancel selected records?","Bạn có chắc chắn muốn hủy bỏ hồ sơ được chọn?"
"Are you sure you want to delete a message?","Bạn có chắc chắn muốn xóa thông điệp?"
"Are you sure you want to delete selected records?","Bạn có chắc chắn muốn xóa hồ sơ đã chọn?"
"Are you sure you want to delete this theme? This change will affect all applications.","Bạn có chắc muốn xóa chủ đề này? Thay đổi này sẽ ảnh hưởng đến tất cả ứng dụng."
"Are you sure you want to do this?","Bạn có chắc muốn làm điều này?"
"Are you sure you want to remove this item?","Bạn có chắc là muốn loại bỏ mặt hàng này?"
"As Low As","Thấp như"
"As Low Excl. Tax","Thấp loại trừ thuế"
"As Low Incl. Tax","Thấp bao gồm thuế"
"As a Magento customer, Urban Airship is offering you unlimited Push Notifications and Rich Push for $100/year* along with a 60 day free trial.","Là một khách hàng Magento, Urban Airship đang cung cấp cho bạn các chuông thông báo không giới hạn khoảng $100/năm* cùng với việc dùng thử 60 ngày."
"As low as","Thấp như"
"As low as excl. tax","Thấp loại trừ thuế"
"As low as incl. tax","Thấp bao gồm thuế"
"At last one application has to be created.","Tại một ứng dụng mới nhất được tạo ra."
"At least one option should be selected","Ít nhất một lựa chọn được chọn"
"Authentication complete.","Xác thực hoàn thành."
"Authentication to %@ did failed...","Xác thực đến %@ đã thất bại..."
"Average Order Amount","Số lượng đặt hàng trung bình"
"Average Orders","Các đơn đặt hàng bình quân"
"Average Rating","Đánh giá trung bình"
"Back","Quay lại"
"Back to App Edit","Quay lại chỉnh sửa ứng dụng"
"Background Color","Màu nền"
"Balance","Số dư"
"Balance Change","Thay đổi số dư"
"Balance History","Lịch sử số dư"
"Banner on Home Screen","Biểu ngữ trên màn hình chính"
"Banner on Home Screen (landscape mode)","Biểu ngữ trên màn hình chính (chế độ phong cảnh)"
"Banner on Home Screen (landscape mode) image missing.","Biễu ngữ trên màn hình chính (chế độ phong cảnh) thiếu hình ảnh."
"Banner on Home Screen (portrait mode)","Biểu ngữ trên màn hình chính (chế độ chân dung)"
"Banner on Home Screen (portrait mode) image missing.","Biểu ngữ trên màn hình chính (chế độ chân dung) thiếu hình ảnh."
"Banner on Home Screen image missing.","Biểu ngữ trên màn hình chính thiếu hình ảnh."
"Banners on Home Screen","Các biểu ngữ trên màn hình chính"
"Best Sellers","Bán chạy nhất"
"Billing","Thanh toán"
"Billing Address","Địa chỉ thanh toán"
"Billing address","Địa chỉ thanh toán"
"Billing address has been set.","Địa chỉ thanh toán đã được thiết lập."
"Bundle Products","Gói các sản phẩm"
"Buy %1$s for %2$s","Mua %1$s khoảng %2$s"
"Buy %1$s for %2$s (%3$s incl. tax) each","Mua %1$s khoảng %2$s (%3$s bao gồm thuế) mỗi"
"Buy %1$s for %2$s each","Mua %1$s khoảng %2$s mỗi"
"Buy %1$s with %2$s discount each","Mua %1$s với %2$s mỗi giảm giá"
"Buy More & Save","Mua nhiều hơn & tiết kiệm"
"Buyer country is not allowed by store.","Người mua của quốc gia không được cho phép bởi cửa hàng."
"CMS Page","Trang CMS"
"CMS Pages haven\'t been found.","Các trang CMS không được tìm thấy."
"Cache Lifetime (seconds)","Bộ nhớ cache thời gian sống(giây)"
"Cache Management","Quản lý bộ nhớ cache"
"Can\'t add item to shopping cart.","Không thể thêm sản phẩm vào giỏ mua sắm."
"Can\'t apply the coupon code.","Không thể áp dụng phiếu giảm giá."
"Can\'t copy file ""%s"" to ""%s"".","Không thể sao chép tệp ""%s"" đến ""%s""."
"Can\'t create wishlist.","Không thể tạo danh sách ưa thích."
"Can\'t delete ""%s"" theme.","Không thể xóa ""%s"" chủ đề."
"Can\'t load XML.","Không thể tải XML."
"Can\'t load admin application settings.","Không thể tải cài đặt quản trị ứng dụng."
"Can\'t load application with id ""%s""","Không thể tải ứng dụng với id ""%s"""
"Can\'t load cart info.","Không thể tải thông tin giỏ hàng."
"Can\'t load cart.","Không thể tải giỏ hàng."
"Can\'t load customer form.","Không thể tải bảng khách hàng."
"Can\'t load default themes.","Không thể tải các chủ đề mặc định."
"Can\'t load selected theme. Please check your media folder permissions.","Không thể tải chủ đề đã chọn. Vui lòng kiểm tra quyền truy cập truyền thông của bạn."
"Can\'t load template with id ""%s""","Không thể tải mẫu với id ""%s"""
"Can\'t open submission form.","Không thể mở bảng hồ sơ."
"Can\'t read file ""%s"".","Không thể đọc tệp ""%s""."
"Can\'t remove the item.","Không thể gỡ bỏ sản phẩm."
"Can\'t reset theme.","Không thể thiết lập lại chủ đề."
"Can\'t save address.","Không thể lưu địa chỉ."
"Can\'t save the customer.","Không thể lưu khách hàng."
"Can\'t save theme.","Không thể lưu chủ đề."
"Can\'t show configuration.","Không thể hiển thị cấu hình."
"Can\'t specify product.","Không thể xác định sản phẩm."
"Can\'t submit application.","Không thể trình ứng dụng."
"Can\'t update cart.","Không thể cập nhật giỏ hàng."
"Can\'t write to file ""%s"".","Không thể ghi ra tập tin ""%s""."
"Cancel","Hủy"
"Canceled","Đã hủy"
"Canceling PayPal ...","Hủy PayPal ..."
"Cancelled","Đã hủy"
"Cannot apply gift card.","Không thể áp dụng thẻ quà tặng."
"Cannot configure product.","Không thể thiết lập sản phẩm."
"Cannot load theme ""%s"".","Không thể tải chủ đề ""%s""."
"Cannot redeem Gift Card.","Không thể mua lại thẻ quà tặng."
"Cannot remove gift card.","Không thể hủy thẻ quà tặng."
"Cannot save theme ""%s"". Incorrect data received","Không thể lưu chủ đề ""%s"". Dữ liệu nhận được không đúng"
"Cannot update the item.","Không thể cập nhật sản phẩm."
"Card Verification Number","Số thẻ xác minh"
"Card verification number is wrong","Số thẻ xác minh sai"
"Carrier","Người chở hàng"
"Cart","Giỏ hàng"
"Cart Updated","Cập nhật giỏ hàng"
"Cart has been updated.","Giỏ hàng đã được cập nhật."
"Cart has some errors.","Giỏ hàng có một số lỗi."
"Cart is empty.","Giỏ hàng trống."
"Catalog Only App?","Ứng dụng chỉ danh mục?"
"Category","Thể loại"
"Category Button Color","Màu nút thể loại"
"Category Item Background Color","Màu nền loại sản phẩm"
"Cc:","Cc:"
"Chairs","Ghế"
"Change Orientation","Hướng thay đổi"
"Change Password","Đổi mật khẩu"
"Changes have been saved to theme.","Thay đổi đã được lưu."
"Check","Kiểm tra"
"Check Gift Card","Kiểm tra thẻ quà tặng"
"Check Gift Card Promo Redeemed","Kiểm tra mua lại thẻ quà tặng Promo"
"Checking Gift Card %@","Kiểm tra thẻ quà tặng %@"
"Checkout","Xem lại"
"Checkout Page Registration","Xem lại trang đăng kí"
"Checkout as Guest","Xem như khách"
"Checkout as Guest or Register","Xem như khách hoặc người đăng ký"
"Checkout has been initialized.","Kiểm tra đã được khởi tạo."
"Checkout initialization...","Khởi tạo kiểm tra..."
"Checkout initialized!","Kiểm tra đã khởi tạo!"
"Choose Store View","Chọn cửa hàng xem"
"Choose amount","Chọn số lượng"
"Choose file","Chọn tập tin"
"City","Thành phố"
"Clear","Xóa"
"Close","Đóng"
"Color Themes","Màu chủ đề"
"Colors","Màu sắc"
"Commiting updates...","Cam kết cập nhật..."
"Company","Công ty"
"Completed","Đã hoàn thành"
"Configuration data have been saved","Thiết lập dữ liệu đã được lưu"
"Configure Cart Item","Thiết lập giỏ sản phẩm"
"Confirm New Password","Xác nhận mật khẩu mới"
"Confirm Password","Xác nhận mật khẩu"
"Connecting","Kết nối"
"Connection Error\nWe\'re sorry. The app is experiencing connection problems. The app requires a network connection to operate.","Lỗi kết nối\nChúng tôi xin lỗi. Ứng dụng đang gặp vấn đề kết nối. Ứng dụng yêu cầu kết nối mạng để hoạt động."
"Contact Email","Email liên lạc"
"Contact Information","Thông tin liên lạc"
"Contacts Are Empty","Địa chỉ liên hệ trống"
"Container is not defined.","Thùng hàng không được định rõ."
"Content","Nội dung"
"Continue","Tiếp tục"
"Copyright","Bản quyền"
"Copyright Page Logo","Logo trang bản quyền"
"Copyright Page Logo (iPhone 4 retina)","Logo trang bản quyền (màn hình võng mạc iPhone 4)"
"Copyright: Magento (c) 2010","Bản quyền: Magento (c) 2010"
"Countries","Quốc gia"
"Countries Payment Applicable From","Quốc gia thanh toán áp dụng từ"
"Country","Quốc gia"
"Country options don\'t recognized for ""%s"".","Tùy chọn quốc gia không công nhận cho ""%s""."
"Coupon code %s is not valid.","Mã giảm giá %s không hợp lệ."
"Coupon code %s was applied.","Mã giảm giá %s đã được áp dụng."
"Coupon code is empty.","Mã giảm giá trống."
"Coupon code was canceled.","Mã giảm giá đã bị hủy."
"Create Account","Tạo tài khoản"
"Create an Account","Tạo một tài khoản"
"Creating a Template is allowed only for applications which have device type iPhone.","Tạo một mẫu chỉ được phép cho các ứng dụng trên loại thiết bị iPhone."
"Credit Card","Thẻ tín dụng"
"Credit Card %s","Thẻ tín dụng %s"
"Credit Card Number","Số thẻ tín dụng"
"Credit Card Type","Loại thẻ tín dụng"
"Credit card number does not match credit card type.","Số thẻ tín dụng không phù hợp với loại thẻ tín dụng."
"Cross Sells","Cross Sells"
"Current Balance: %s","Số dư hiện tại: %s"
"Current Password","Mật khẩu hiện tại"
"Currently, the system does not support the viewing of the order detail.","Hiện tại, hệ thống không hỗ trợ việc xem các chi tiết đặt hàng."
"Custom App Icon","Biểu tượng ứng dụng tùy chỉnh"
"Custom App Icon (iPhone 4 retina)","Biểu tượng ứng dụng tùy chỉnh (màn hình võng mạc iPhone 4)"
"Custom Colors","Tùy chọn màu sắc"
"Custom amount","Tùy chọn số lượng"
"Customer","Khách hàng"
"Customer Name","Tên khách hàng"
"Customer authentication problem.","Vấn đề xác thực khách hàng."
"Customer balance available in enterprise version of Magento only.","Bảng đối chiếu khách hàng có sẵn chỉ trong phiên bản doanh nghiệp của Magento."
"Customer balance is disabled for current store","Bảng đối chiếu khách hàng bị vô hiệu hóa cho cửa hàng hiện tại"
"Customer email not specified.","Email khách hàng không xác định."
"Customer logout problem.","Vấn đề khách hàng đăng xuất."
"Customer not logged in.","Khách hàng không đăng nhập."
"Customers","Khách hàng"
"DD","DD"
"Date","Ngày"
"Date Created","Ngày tạo"
"Date Submitted","Ngày đăng"
"Date Updated","Ngày cập nhật"
"Date:","Ngày:"
"Day","Ngày"
"Deeper Messaging and Engagement with Rich Push.","Sự thuê và tin nhắn kín hơn với Rich Push."
"Default Billing Address","Địa chỉ thanh toán mặc định"
"Default Shipping Address","Địa chỉ giao hàng mặc định"
"Default Theme","Chủ đề mặc định"
"Default themes are missed.","Chủ đề mặc định được bỏ qua."
"Delete","Xóa"
"Delete Action","Xóa hoạt động"
"Delete theme","Xóa chủ đề"
"Deleted","Đã xóa"
"Description","Sự chọn lựa"
"Description that appears in Android Market. %s chars maximum. ","Sự chọn lựa đã xuất hiện trong thị trường Android. %s kí tự tối đa. "
"Description that appears in the iTunes App Store. %s chars maximum. ","Sự chọn lựa xuất hiện trong cửa hàng ứng dụng iTunes. %s kí tự tối đa. "
"Deselect All","Bỏ chọn tất cả"
"Design","Thiết kế"
"Device","Thiết bị"
"Device Information","Thông tin thiết bị"
"Device Type","Loại thiết bị"
"Device doesn\'t recognized","Thiết bị không được chấp nhận"
"Device doesn\'t recognized. Unable to load a template.","Thiết bị không được chấp nhận. Không thể tải mẫu."
"Device doesn\'t recognized: ""%s"". Unable to load a helper.","Thiết bị không được chấp nhận: ""%s"". Không thể tải trợ giúp."
"Device doesn\'t recognized: ""%s"". Unable to load preview model.","Thiết bị không được chấp nhận: ""%s"". Không thể tải mẫu xem trước."
"Device type doesn\'t recognized.","Loại thiết bị không được chấp nhận."
"Discount code is empty","Mã giảm giá trống"
"Discount:","Giảm giá:"
"Done","Đã xong"
"Downloadable Products Updated","Cập nhật các sản phẩm tải về"
"Downloads limit:","Giới hạn tải xuống:"
"E-mail","E-mail"
"Edit","Chỉnh sửa"
"Edit Action","Chỉnh sửa hoạt động"
"Edit Address","Chỉnh sửa địa chỉ"
"Edit AirMail Message","Chỉnh sửa tin nhắn AirMail"
"Edit AirMail Message Queue #%s","Chỉnh sửa hàng đợi tin nhắn AirMail #%s"
"Edit App ""%s""","Chỉnh sửa ứng dụng ""%s"""
"Edit Filter","Chỉnh sửa bộ lọc"
"Edit Image","Chỉnh sửa hình ảnh"
"Edit Mail List","Chỉnh sửa danh sách Mail"
"Edit Template ""%s""","Chỉnh sửa mẫu ""%s"""
"Edit filter","Chỉnh sửa bộ lọc"
"Edit note","Chỉnh sửa ghi chú"
"Either remote URL or application code was not set. Please make sure you filled all the values and try again.","Hoặc URL từ xa hay mã ứng dụng không được thiết lập. Hãy chắc chắn bạn đã điền đầy đủ và thử lại."
"Element with id %s already exists","Thành phần với id %s đã tồn tại"
"Email","Email"
"Email Address","Địa chỉ email"
"Email address you provided is not valid. Please provide a valid one.","Địa chỉ email bạn cung cấp không hợp lệ. Vui lòng cung cấp một địa chỉ khác."
"Email is not correct","Email không đúng"
"Email is not specified","Email không xác định"
"Enable Admin Application","Kích hoạt tính năng quản trị ứng dụng"
"Enable AirMail Message Push notification","Kích hoạt tính năng gửi thông báo tin nhắn AirMail"
"Enable Facebook","Kích hoạt Facebook"
"Enable Flurry Analytics","Kích hoạt tính năng phân tích loạt"
"Enable Flurry Analytics for the merchant.","Kích hoạt tính năng phân tích loạt cho thương gia."
"Enable LinkedIn","Kích hoạt liên kết trong"
"Enable Standard Checkout","Kích hoạt tính năng kiểm tra tiêu chuẩn"
"Enable Twitter","Kích hoạt Twitter"
"Enter Name","Nhập tên"
"Enter discount code first.","Nhập mã giảm giá trước."
"Enter discount code if any","Nhập mã giảm giá nếu có"
"Enter e-mail","Nhập e-mail"
"Enter giftcard promo code here","Nhập mã quà tặng promo tại đây"
"Enter text","Nhập văn bản"
"Enter the gift card code","Nhập mã quà tặng"
"Error","Lỗi"
"Error Loading Configuration Format","Lỗi tải cấu hình định dạng"
"Error during shortening url","Lỗi trong quá trình rút ngắn url"
"Error message text is missed.","Lỗi văn bản thông báo bị mất."
"Error while processing file ""%s"".","Lỗi trong khi xử lý tập tin ""%s""."
"Error while reading data from Payment Bridge. Please, try again.","Lỗi khi đọc dữ liệu từ cổng thanh toán. Vui lòng thử lại."
"Error while reading remote data","Lỗi khi đọc dữ liệu từ xa"
"Error while uploading file ""%s"".","Lỗi khi tải tập tin lên ""%s""."
"Error while uploading file ""%s"". Disallowed file type. Only ""jpg"", ""jpeg"", ""gif"", ""png"" are allowed.","Lỗi khi tải tập tin lên ""%s"". Loại tập tin không được cho phép. Chỉ ""jpg"", ""jpeg"", ""gif"", ""png"" được cho phép."
"Excl. Tax","Trừ thuế"
"Expiration Date - Month","Ngày - tháng hết hạn"
"Expiration Date - Year","Ngày - Năm hết hạn"
"Expires: %s","Hết hiệu lực: %s"
"Extend the life of your app with Urban Airship Push Notifications.","Kéo dài tuổi thọ ứng dụng của bạn với Urban Airship Push Notifications."
"Extensions","Phần mở rộng"
"FILTERS APPLIED","LỌC ÁP DỤNG"
"Facebook","Facebook"
"Facebook API","Facebook API"
"Facebook Application ID","ID ứng dụng Facebook"
"Facebook post failed...","Facebook đăng thất bại..."
"Fax","Fax"
"File can\'t be uploaded.","Tập tin không thể tải lên."
"File doesn\'t exist ""%s"".","Tập tin không tồn tại ""%s""."
"Filter","Bộ lọc"
"Filters","Bộ lọc"
"First Name","Họ"
"Fixed amounts","Số lượng cố định"
"Flurry API Code","Loạt mã API"
"Flurry Analytics","Phân tích loạt"
"Flurry Analytics Site","Nơi phân tích loạt"
"Fonts","Phông chữ"
"Forgot Password","Quên mật khẩu"
"Forgot Password?","Quên mật khẩu?"
"Forgot your password?","Quên mật khẩu của bạn?"
"Form","Bảng mẫu"
"Free","Miễn phí"
"From","Từ"
"From Excl. Tax","Từ loại trừ thuế"
"From Incl. Tax","Từ bao gồm thuế"
"From excl. tax","Từ không tính thuế"
"From incl. tax","Từ bao gồm thuế"
"Full Description","Mô tả đầy đủ"
"Funk Leaf","Funk Leaf"
"Gallery","Bộ sưu tập"
"General","Tổng hợp"
"Generate Offline Catalog","Tạo Catalog ẩn"
"Get Content from CMS Page","Nhận nội dung từ trang CMS"
"Gift Card ""%s"" was added.","Thẻ quà tặng ""%s"" đã được thêm."
"Gift Card ""%s"" was redeemed.","Thẻ quà tặng ""%s"" đã được giữ lại."
"Gift Card ""%s"" was removed.","Thẻ quà tặng ""%s"" đã được gỡ."
"Gift Card (%s)","Thẻ quà tặng (%s)"
"Gift Card amount applied to order: %s","Số lượng lớn thẻ quà tặng áp dụng cho đơn hàng: %s"
"Gift Card code is empty.","Mã thẻ quà tặng trống."
"Gift Card: %s","Thẻ quà tặng: %s"
"Gift card account available in enterprise version of Magento only.","Tài khoản thẻ quà tặng có sẵn chỉ trong phiên bản doanh nghiệp của Magento."
"Giftcard promo code","Mã quà tặng promo"
"Grand Total","Tổng cộng"
"Grand Total (Excl. Tax)","Tổng cộng (Không thuế)"
"Grand Total (Incl. Tax)","Tổng cộng (Bao gồm thuế)"
"Guest","Khách"
"Header Background Color","Màu nền đầu đề"
"Header Font Color","Màu chữ đầu đề"
"High Resolution Application Icon","Biểu tượng ứng dụng độ phân giải cao"
"Home","Trang chủ"
"Hot Red","Hot Red"
"How do you rate this product?","Bạn đánh giá sản phẩm này như thế nào?"
"How to incorporate Urban Airship within your application:","Làm thế nào để kết hợp Urban Airship trong ứng dụng của bạn:"
"I Agree","Tôi đồng ý"
"I agree to the Terms and Conditions","Tôi đồng ý với các điều khoản và điều kiện"
"ID","ID"
"Icon that will appear on the user\'s device after they download your app.","Biểu tượng sẽ xuất hiện trên thiết bị của người dùng sau khi ứng dụng của bạn được tải."
"Icon that will appear on the user\'s device after they download your app. You do not need to apply a gradient or soft edges (this is done automatically by Apple).","Biểu tượng sẽ xuất hiện trên thiết bị của người dùng sau khi họ tải ứng dụng của bạn về. Bạn không cần phải áp dụng một khuynh độ hoặc biên mềm (Việc này thực hiện tự động bởi Apple)."
"Icon that will appear on the user\'s phone after they download your app.  You do not need to apply a gradient or soft edges (this is done automatically by Apple).","Biểu tượng sẽ xuất hiện trên điện thoại của người dùng sau khi tải ứng dụng của bạn về.  Bạn không cần phải áp dụng một khuynh độ hay biên mềm (điều này thực hiện tự động bởi Apple)."
"Icon that will appear on the user\'s phone after they download your app. You do not need to apply a gradient or soft edges (this is done automatically by Apple).","Biểu tượng sẽ xuất hiện trên điện thoại người dùng sau khi tải ứng dụng của bạn về. Bạn không cần phải áp dụng một khuynh độ hay biên mềm (điều này tự động thực hiện bởi Apple)."
"Icons","Biểu tượng"
"If leave this field empty, the message will be sent immediately","Nếu để trống mục này, thông báo sẽ được gửi ngay lập tức"
"If you want to disable the cache on the application side, leave the field empty. Warning! When disabling cache, the application will take time to load each page.","Nếu bạn muốn tắt bộ nhớ cache trên mặt ứng dụng, bỏ trống mục này. Cảnh báo! Khi tắt bộ nhớ cache, ứng dụng sẽ mất thời gian để tải từng trang."
"Image %s is required.","Hình %s là cần thiết."
"Image action has been saved.","Hình động đã được lưu."
"Image does not exist. Please reload this page.","Hình ảnh không tồn tại. Vui lòng tải lại trang."
"Image file was not found.","Tập tin hình ảnh không được tìm thấy."
"Image has been deleted.","Ảnh đã bị xóa."
"Image id is required.","ID ảnh là cần thiết."
"Image limits don\'t recognized for ""%s"" image type","Giới hạn ảnh không được chấp nhận cho loại ảnh ""%s"""
